H Table: (M=2.0,Z=0.001)
#H Ejected Yields
#H in solar masses
   Isotopes      Yields       
   Sb-125        2.84380029764e-20   
   Sb-126        2.68259673998e-23   
   Sb-127        1.30481505116e-26   
   Sb-128        6.72151752985e-93   
   Sb-129        1.03788789024e-99   
   Sb-130        1.03788789024e-99   
   Sb-131        1.03788789024e-99   
   Sb-132        1.03788789024e-99   
   Sb-133        1.03788789024e-99   
   Te-114        1.03788789024e-99   
   Te-115        1.03788789024e-99   
   Te-116        1.03788789024e-99   
   Te-117        1.03788789024e-99   
   Te-118        1.03788789024e-99   
   Te-119        1.03788789024e-99   
   Te-120        1.64214239878e-13   
   Te-121        6.38894927372e-24   
   Te-122        2.70811521959e-11   
   Te-123        9.59544039466e-12   
   Te-124        5.53655297923e-11   
   Te-125        2.8498936026e-11    
   Te-126        1.24006611187e-10   
   Te-127        3.26046898473e-23   
   Te-128        6.92938747479e-11   
   Te-129        4.74634248141e-26   
   Te-130        6.36938689876e-11   
   Te-131        8.46392674312e-28   
   Te-132        9.68573589124e-59   
   Te-133        1.03788789024e-99   
   Te-134        1.03788789024e-99   
   I-117         1.03788789024e-99   
   I-118         1.03788789024e-99   
   I-119         1.03788789024e-99   
   I-120         1.03788789024e-99   
   I-121         1.03788789024e-99   
   I-122         1.03788789024e-99   
   I-123         1.03788789024e-99   
   I-124         1.03788789024e-99   
   I-125         4.87058899747e-23   
   I-126         1.53781170115e-29   
   I-127         2.66071469771e-11   
   I-128         8.25109186822e-27   
   I-129         2.6221791343e-13    
   I-130         6.57960825387e-28   
   I-131         1.62939065328e-22   
   I-132         1.97788672127e-39   
   I-133         1.03788789024e-99   
   I-134         1.03788789024e-99   
   I-135         1.03788789024e-99   
   Xe-118        1.03788789024e-99   
   Xe-119        1.03788789024e-99   
   Xe-120        1.03788789024e-99   
   Xe-121        1.03788789024e-99   
   Xe-122        1.03788789024e-99   
   Xe-123        1.03788789024e-99   
   Xe-124        2.22780809917e-13   
   Xe-125        1.31048503091e-25   
   Xe-126        1.96830933157e-13   
   Xe-127        3.89633571126e-23   
   Xe-128        3.21415427801e-11   
   Xe-129        6.14161470587e-11   
   Xe-130        7.17809632168e-11   
   Xe-131        6.44045881116e-11   
   Xe-132        1.76033709038e-10   
   Xe-133        7.16172915206e-22   
   Xe-134        2.49365399432e-11   
   Xe-135        4.22580516523e-24   
   Xe-136        1.53968932074e-11   
   Xe-137        3.39258606826e-31   
   Xe-138        1.03788789024e-99   
   Cs-123        1.03788789024e-99   
   Cs-124        1.03788789024e-99   
   Cs-125        1.03788789024e-99   
   Cs-126        1.03788789024e-99   
   Cs-127        1.03788789024e-99   
   Cs-128        1.03788789024e-99   
   Cs-129        1.03788789024e-99   
   Cs-130        1.03788789024e-99   
   Cs-131        2.92589272352e-24   
   Cs-132        3.59267471126e-34   
   Cs-133        3.17414299584e-11   
   Cs-134        1.26435658961e-19   
   Cs-135        9.41361437694e-12   
   Cs-136        1.00033032649e-21   
   Cs-137        7.56464007699e-15   
   Cs-138        9.69704990908e-36   
   Cs-139        1.03788789024e-99   
   Ba-124        1.03788789024e-99   
   Ba-125        1.03788789024e-99   
   Ba-126        1.03788789024e-99   
   Ba-127        1.03788789024e-99   
   Ba-128        1.03788789024e-99   
   Ba-129        1.03788789024e-99   
   Ba-130        1.8291399448e-13    
   Ba-131        2.7681649382e-24    
   Ba-132        1.77850845801e-13   
   Ba-133        1.39924602952e-23   
   Ba-134        4.78846060371e-11   
   Ba-135        2.70324765046e-11   
   Ba-136        1.45485222299e-10   
   Ba-137        1.30482214522e-10   
   Ba-138        1.71631554525e-09   
   Ba-139        1.77166677007e-25   
   Ba-140        7.68661334276e-38   
   Ba-141        1.03788789024e-99   
   Ba-142        1.03788789024e-99   
   La-127        1.03788789024e-99   
   La-128        1.03788789024e-99   
   La-129        1.03788789024e-99   
   La-130        1.03788789024e-99   
   La-131        1.03788789024e-99   
   La-132        1.03788789024e-99   
   La-133        1.03788789024e-99   
   La-134        1.03788789024e-99   
   La-135        1.03788789024e-99   
   La-136        1.03788789024e-99   
   La-137        3.38176158718e-19   
   La-138        1.6051087209e-14    
   La-139        2.09147044113e-10   
   La-140        7.71215588213e-23   
   La-141        9.55468850503e-38   
   La-142        1.03788789024e-99   
   La-143        1.03788789024e-99   
   Ce-130        1.03788789024e-99   
   Ce-131        1.03788789024e-99   
   Ce-132        1.03788789024e-99   
   Ce-133        1.03788789024e-99   
   Ce-134        1.03788789024e-99   
   Ce-135        1.03788789024e-99   
   Ce-136        8.46169243628e-14   
   Ce-137        1.85789293728e-26   
   Ce-138        1.16159602463e-13   
   Ce-139        1.14759040318e-22   
   Ce-140        7.15902551381e-10   
   Ce-141        6.16088002513e-21   
   Ce-142        1.53309666854e-11   
   Ce-143        8.931319191e-24     
   Ce-144        7.93923795699e-28   
   Ce-145        1.03788789024e-99   
   Ce-146        1.03788789024e-99   
   Pr-133        1.03788789024e-99   
   Pr-134        1.03788789024e-99   
   Pr-135        1.03788789024e-99   
   Pr-136        1.03788789024e-99   
   Pr-137        1.03788789024e-99   
   Pr-138        1.03788789024e-99   
   Pr-139        1.03788789024e-99   
   Pr-140        1.03788789024e-99   
   Pr-141        6.90127932471e-11   
   Pr-142        3.4098138339e-23    
   Pr-143        2.45483549766e-22   
   Pr-144        1.38763162042e-31   
   Pr-145        7.13179929783e-84   
   Pr-146        1.03788789024e-99   
   Pr-147        1.03788789024e-99   
   Pr-148        1.03788789024e-99   
   Pr-149        1.03788789024e-99   
   Nd-134        1.03788789024e-99   
   Nd-135        1.03788789024e-99   
   Nd-136        1.03788789024e-99   
   Nd-137        1.03788789024e-99   
   Nd-138        1.03788789024e-99   
   Nd-139        1.03788789024e-99   
   Nd-140        1.03788789024e-99   
   Nd-141        8.06686318967e-59   
   Nd-142        1.91308904748e-10   
   Nd-143        3.12492673646e-11   
   Nd-144        9.38430350331e-11   
   Nd-145        1.87005356854e-11   
   Nd-146        8.75344351445e-11   
   Nd-147        7.39295178287e-22   
   Nd-148        8.14464173669e-12   
   Nd-149        1.6998341825e-26    
   Nd-150        2.22129573938e-12   
   Nd-151        1.46647101466e-29   
   Nd-152        9.12745574427e-61   
   Pm-137        1.03788789024e-99   
   Pm-138        1.03788789024e-99   
   Pm-139        1.03788789024e-99   
   Pm-140        1.03788789024e-99   
   Pm-141        1.03788789024e-99   
   Pm-142        1.03788789024e-99   
   Pm-143        1.03788789024e-99   
   Pm-144        1.03788789024e-99   
   Pm-145        7.72195712421e-20   
   Pm-146        9.41211855639e-26   
   Pm-147        3.50689248814e-19   
   Pm-148        1.19145342799e-26   
   Pm-149        6.38439595831e-24   
   Pm-150        3.55760694901e-40   
   Pm-151        2.394666577e-24     
   Pm-152        1.98890643423e-58   
   Pm-153        1.03788789024e-99   
   Pm-154        1.03788789024e-99   
   Sm-140        1.03788789024e-99   
   Sm-141        1.03788789024e-99   
   Sm-142        1.03788789024e-99   
   Sm-143        1.03788789024e-99   
   Sm-144        3.7369417808e-13    
   Sm-145        8.80405681579e-22   
   Sm-146        5.43435230642e-16   
   Sm-147        1.08614628449e-11   
   Sm-148        2.4186590058e-11    
   Sm-149        5.39636834309e-12   
   Sm-150        1.82617400612e-11   
   Sm-151        1.50140750425e-13   
   Sm-152        1.82989689159e-11   
   Sm-153        5.14792651062e-23   
   Sm-154        5.82837341451e-12   
   Sm-155        1.17092839673e-28   
   Sm-156        4.62174687379e-59   
   Sm-157        1.03788789024e-99   
   Sm-158        1.03788789024e-99   
   Eu-143        1.03788789024e-99   
   Eu-144        1.03788789024e-99   
   Eu-145        1.03788789024e-99   
   Eu-146        1.03788789024e-99   
   Eu-147        1.03788789024e-99   
   Eu-148        1.03788789024e-99   
   Eu-149        1.03788789024e-99   
   Eu-150        1.03788789024e-99   
   Eu-151        4.38549575952e-12   
   Eu-152        8.7540343363e-20    
   Eu-153        5.09512501178e-12   
   Eu-154        1.39338085944e-19   
   Eu-155        4.07589864961e-20   
   Eu-156        4.96645428986e-28   
   Eu-157        1.87034638686e-82   
   Eu-158        1.03788789024e-99   
   Eu-159        1.03788789024e-99   
   Gd-144        1.03788789024e-99   
   Gd-145        1.03788789024e-99   
   Gd-146        1.03788789024e-99   
   Gd-147        1.03788789024e-99   
   Gd-148        1.03788789024e-99   
   Gd-149        1.03788789024e-99   
   Gd-150        1.03788789024e-99   
   Gd-151        1.03788789024e-99   
   Gd-152        3.25334075499e-13   
   Gd-153        3.41735065914e-20   
