H Table: (M=2.00, Z=0.00002)
   Isotopes     Yields  
   I-125        1.068127523e-22   
   I-126        3.62093671012e-29 
   I-127        5.78365842488e-11 
   I-128        6.37483889453e-24 
   I-129        1.62822832348e-13 
   I-130        1.94330093613e-25 
   I-131        5.74089056163e-22 
   I-132        7.14944966433e-33 
   I-133        3.69310986331e-100
   I-134        3.69310986331e-100
   I-135        3.69310986331e-100
   Xe-118       3.69310986331e-100
   Xe-119       3.69310986331e-100
   Xe-120       3.69310986331e-100
   Xe-121       3.69310986331e-100
   Xe-122       3.69310986331e-100
   Xe-123       3.69310986331e-100
   Xe-124       1.49463591965e-13 
   Xe-125       3.69655961682e-25 
   Xe-126       1.32624257668e-13 
   Xe-127       8.69073330016e-23 
   Xe-128       1.21919677754e-10 
   Xe-129       8.60133098206e-11 
   Xe-130       2.90189099583e-10 
   Xe-131       1.32182492013e-10 
   Xe-132       5.81562950889e-10 
   Xe-133       7.44937510489e-19 
   Xe-134       1.98128952617e-11 
   Xe-135       5.94745490014e-23 
   Xe-136       1.09585990169e-11 
   Xe-137       5.37644861884e-30 
   Xe-138       3.69310986331e-100
   Cs-123       3.69310986331e-100
   Cs-124       3.69310986331e-100
   Cs-125       3.69310986331e-100
   Cs-126       3.69310986331e-100
   Cs-127       3.69310986331e-100
   Cs-128       3.69310986331e-100
   Cs-129       3.69310986331e-100
   Cs-130       3.69310986331e-100
   Cs-131       4.228485757e-24   
   Cs-132       4.65353375705e-32 
   Cs-133       8.27262519272e-11 
   Cs-134       2.19983535108e-17 
   Cs-135       1.28438902594e-11 
   Cs-136       1.02220608858e-19 
   Cs-137       9.12940606977e-16 
   Cs-138       2.17778835552e-33 
   Cs-139       3.69310986331e-100
   Ba-124       3.69310986331e-100
   Ba-125       3.69310986331e-100
   Ba-126       3.69310986331e-100
   Ba-127       3.69310986331e-100
   Ba-128       3.69310986331e-100
   Ba-129       3.69310986331e-100
   Ba-130       1.22661220831e-13 
   Ba-131       5.54477296763e-24 
   Ba-132       1.19732355783e-13 
   Ba-133       2.42244309968e-23 
   Ba-134       2.20180996143e-10 
   Ba-135       8.61339227192e-11 
   Ba-136       5.91672122117e-10 
   Ba-137       4.96352956057e-10 
   Ba-138       7.59705438078e-09 
   Ba-139       1.54300402757e-22 
   Ba-140       5.92412784488e-27 
   Ba-141       3.69310986331e-100
   Ba-142       3.69310986331e-100
   La-127       3.69310986331e-100
   La-128       3.69310986331e-100
   La-129       3.69310986331e-100
   La-130       3.69310986331e-100
   La-131       3.69310986331e-100
   La-132       3.69310986331e-100
   La-133       3.69310986331e-100
   La-134       3.69310986331e-100
   La-135       3.69310986331e-100
   La-136       3.69310986331e-100
   La-137       1.40764679766e-19 
   La-138       1.07604243152e-14 
   La-139       9.21127696589e-10 
   La-140       2.66897077799e-19 
   La-141       5.87321177245e-28 
   La-142       3.69310986331e-100
   La-143       3.69310986331e-100
   Ce-130       3.69310986331e-100
   Ce-131       3.69310986331e-100
   Ce-132       3.69310986331e-100
   Ce-133       3.69310986331e-100
   Ce-134       3.69310986331e-100
   Ce-135       3.69310986331e-100
   Ce-136       5.70053324009e-14 
   Ce-137       3.92198860604e-26 
   Ce-138       7.87336042855e-14 
   Ce-139       3.6719789966e-22  
   Ce-140       3.318962065e-09   
   Ce-141       8.55020234521e-18 
   Ce-142       1.16206991612e-11 
   Ce-143       1.35745366113e-21 
