H Table: (M=2.0,Z=0.01)

Isotopes Yields		
Pm-152	1.0561106E-99	
Pm-153	1.0561106E-99	
Pm-154	1.0561106E-99	
Sm-140	1.0561106E-99	
Sm-141	1.0561106E-99	
Sm-142	1.0561106E-99	
Sm-143	1.0561106E-99	
Sm-144	1.9109583E-11	
Sm-145	1.0561106E-99	
Sm-146	1.3309646E-14	
Sm-147	2.2789334E-10	
Sm-148	3.2073125E-10	
Sm-149	1.3968892E-10	
Sm-150	2.7749358E-10	
Sm-151	2.5035396E-12	
Sm-152	3.7801669E-10	
Sm-153	1.0561106E-99	
Sm-154	2.2022068E-10	
Sm-155	1.0561106E-99	
Sm-156	1.0561106E-99	
Sm-157	1.0561106E-99	
Sm-158	1.0561106E-99	
Eu-143	1.0561106E-99	
Eu-144	1.0561106E-99	
Eu-145	1.0561106E-99	
Eu-146	1.0561106E-99	
Eu-147	1.0561106E-99	
Eu-148	1.0561106E-99	
Eu-149	1.0561106E-99	
Eu-150	1.0561106E-99	
Eu-151	1.3674547E-10	
Eu-152	9.4036561E-20	
Eu-153	1.5590725E-10	
Eu-154	3.4470501E-19	
Eu-155	3.2394720E-22	
Eu-156	1.0561106E-99	
Eu-157	1.0561106E-99	
Eu-158	1.0561106E-99	
Eu-159	1.0561106E-99	
Gd-144	1.0561106E-99	
Gd-145	1.0561106E-99	
Gd-146	1.0561106E-99	
Gd-147	1.0561106E-99	
Gd-148	1.0561106E-99	
Gd-149	1.0561106E-99	
Gd-150	1.0561106E-99	
Gd-151	1.0561106E-99	
Gd-152	4.5872285E-12	
Gd-153	1.0561106E-99	
Gd-154	9.6273596E-11	
Gd-155	1.6100436E-10	
Gd-156	3.2281457E-10	
Gd-157	1.9744612E-10	
Gd-158	4.8707938E-10	
Gd-159	1.0561106E-99	
Gd-160	2.1836884E-10	
Gd-161	1.0561106E-99	
Gd-162	1.0561106E-99	
Tb-147	1.0561106E-99	
Tb-148	1.0561106E-99	
Tb-149	1.0561106E-99	
Tb-150	1.0561106E-99	
Tb-151	1.0561106E-99	
Tb-152	1.0561106E-99	
Tb-153	1.0561106E-99	
Tb-154	1.0561106E-99	
Tb-155	1.0561106E-99	
Tb-156	1.0561106E-99	
Tb-157	2.0273938E-14	
Tb-158	5.9695616E-15	
Tb-159	2.0788865E-10	
Tb-160	1.0561106E-99	
Tb-161	1.0561106E-99	
Tb-162	1.0561106E-99	
Tb-163	1.0561106E-99	
Tb-164	1.0561106E-99	
Tb-165	1.0561106E-99	
Dy-148	1.0561106E-99	
Dy-149	1.0561106E-99	
Dy-150	1.0561106E-99	
Dy-151	1.0561106E-99	
Dy-152	1.0561106E-99	
Dy-153	1.0561106E-99	
Dy-154	1.0561106E-99	
Dy-155	1.0561106E-99	
Dy-156	5.1963206E-13	
Dy-157	1.0561106E-99	
Dy-158	9.0841966E-13	
Dy-159	1.0561106E-99	
Dy-160	1.1884940E-10	
Dy-161	2.3414155E-10	
Dy-162	4.6088300E-10	
Dy-163	2.9070692E-10	
Dy-164	6.1320829E-10	
Dy-165	1.0561106E-99	
Dy-166	1.0561106E-99	
Dy-167	1.0561106E-99	
Dy-168	1.0561106E-99	
Ho-153	1.0561106E-99	
Ho-154	1.0561106E-99	
Ho-155	1.0561106E-99	
Ho-156	1.0561106E-99	
Ho-157	1.0561106E-99	
Ho-158	1.0561106E-99	
Ho-159	1.0561106E-99	
Ho-160	1.0561106E-99	
Ho-161	1.0561106E-99	
Ho-162	1.0561106E-99	
Ho-163	2.0018873E-11	
Ho-164	1.0561106E-99	
Ho-165	3.1039862E-10	
Ho-166	1.0561106E-99	
Ho-167	1.0561106E-99	
Ho-168	1.0561106E-99	
Ho-169	1.0561106E-99	
Er-154	1.0561106E-99	
Er-155	1.0561106E-99	
Er-156	1.0561106E-99	
Er-157	1.0561106E-99	
Er-158	1.0561106E-99	
Er-159	1.0561106E-99	
Er-160	1.0561106E-99	
Er-161	1.0561106E-99	
Er-162	8.3294987E-13	
Er-163	1.0561106E-99	
Er-164	4.8988070E-11	
Er-165	1.0561106E-99	
Er-166	3.5429748E-10	
Er-167	2.1292555E-10	
Er-168	4.5851437E-10	
Er-169	1.0561106E-99	
Er-170	2.2941006E-10	
Er-171	1.0561106E-99	
Er-172	1.0561106E-99	
Er-173	1.0561106E-99	
Er-174	1.0561106E-99	
Er-175	1.0561106E-99	
Tm-159	1.0561106E-99	
Tm-160	1.0561106E-99	
Tm-161	1.0561106E-99	
Tm-162	1.0561106E-99	
Tm-163	1.0561106E-99	
Tm-164	1.0561106E-99	
Tm-165	1.0561106E-99	
Tm-166	1.0561106E-99	
Tm-167	1.0561106E-99	
Tm-168	1.0561106E-99	
Tm-169	1.5662105E-10	
Tm-170	1.0561106E-99	
Tm-171	6.1546003E-53	
Tm-172	1.0561106E-99	
Tm-173	1.0561106E-99	
Tm-174	1.0561106E-99	
Tm-175	1.0561106E-99	
